,Title,Price,Discount,Rating,URL,Image
25,"Acer ALG 12th Gen Intel Core i5 Gaming Laptop (16GB RAM/512GB SSD/4GB RTX 2050 Graphics/60Hz/Win11Home/Wifi 6) AL15G-52, 39.62cm (15.6 inch) FHD Display, Premium Metal Body, Steel Gray, 1.99KG  ","51,990",N/A,3.8 out of 5 stars,https://www.amazon.in/Acer-Graphics-Win11Home-AL15G-52-39-62cm/dp/B0D32SKB4C/ref=sr_1_102?dib=eyJ2IjoiMSJ9.7idcIkIf9_oIYmdVvCSATwol_44YC8PAfV-28G_lu2j2QQlHsJqa-wFaVqjOXs_JWF1mLu_twm67qV4y5iw8ADCqI5N87uhAoj0X8vI1RU5fKsyhqJGFAxiZz11TPVUy9Wjek6s_joiw0F_muh0xiAY2g5zN_Dq31JIhJz0ASTpcHRTqaWx_Fx3viFiKoKvffrXg1xpWcQRIAZPdF861BrXwzJw4DE5_-KjR9PmtK6g.hWzC221mU4EDljSyWPHdGKz69JV255ItdBH0s739Wfs&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-102,https://m.media-amazon.com/images/I/610pMwN1z6L._AC_UY218_.jpg
26,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon graphics, Thin & light, Dual speakers (Win 11, MSO 2021, Silver, 1.69 kg), eq2212AU  ","31,749",N/A,4.0 out of 5 stars,https://www.amazon.in/HP-Anti-Glare-Graphics-15s-eq2212AU/dp/B0BQN2HV46/ref=sr_1_103?dib=eyJ2IjoiMSJ9.7idcIkIf9_oIYmdVvCSATwol_44YC8PAfV-28G_lu2j2QQlHsJqa-wFaVqjOXs_JWF1mLu_twm67qV4y5iw8ADCqI5N87uhAoj0X8vI1RU5fKsyhqJGFAxiZz11TPVUy9Wjek6s_joiw0F_muh0xiAY2g5zN_Dq31JIhJz0ASTpcHRTqaWx_Fx3viFiKoKvffrXg1xpWcQRIAZPdF861BrXwzJw4DE5_-KjR9PmtK6g.hWzC221mU4EDljSyWPHdGKz69JV255ItdBH0s739Wfs&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-103,https://m.media-amazon.com/images/I/61gqrjMWkPL._AC_UY218_.jpg
27,"Dell 15 Thin & Light Laptop, Intel Core 13th Generation i5-1334U Processor, 16GB DDR4 & 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits, Windows 11 + MSO'21 + 15 Month Mcafee, Carbon Black, 1.66kg  ","52,490",N/A,3.5 out of 5 stars,https://www.amazon.in/Dell-Generation-i5-1334U-Processor-39-62cm/dp/B0D46QQHW6/ref=sr_1_104?dib=eyJ2IjoiMSJ9.7idcIkIf9_oIYmdVvCSATwol_44YC8PAfV-28G_lu2j2QQlHsJqa-wFaVqjOXs_JWF1mLu_twm67qV4y5iw8ADCqI5N87uhAoj0X8vI1RU5fKsyhqJGFAxiZz11TPVUy9Wjek6s_joiw0F_muh0xiAY2g5zN_Dq31JIhJz0ASTpcHRTqaWx_Fx3viFiKoKvffrXg1xpWcQRIAZPdF861BrXwzJw4DE5_-KjR9PmtK6g.hWzC221mU4EDljSyWPHdGKz69JV255ItdBH0s739Wfs&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-104,https://m.media-amazon.com/images/I/71rrTTknouL._AC_UY218_.jpg
28,"Chuwi HeroBook Plus 15.6"" FHD Laptop, Intel Celeron N4020 Dual Core Processor Upto 2.80GHz, 8GB RAM, 256GB SSD, Intel UHD Graphics, Windows 11,WiFi 6,Webcam,BT 5.2,HDMI Port,38Wh, 1.74kg (Iron Gray)  ","18,990",N/A,3.9 out of 5 stars,https://www.amazon.in/Chuwi-HeroBook-Plus-Processor-Graphics/dp/B0D9QQ7SS1/ref=sr_1_105?dib=eyJ2IjoiMSJ9.7idcIkIf9_oIYmdVvCSATwol_44YC8PAfV-28G_lu2j2QQlHsJqa-wFaVqjOXs_JWF1mLu_twm67qV4y5iw8ADCqI5N87uhAoj0X8vI1RU5fKsyhqJGFAxiZz11TPVUy9Wjek6s_joiw0F_muh0xiAY2g5zN_Dq31JIhJz0ASTpcHRTqaWx_Fx3viFiKoKvffrXg1xpWcQRIAZPdF861BrXwzJw4DE5_-KjR9PmtK6g.hWzC221mU4EDljSyWPHdGKz69JV255ItdBH0s739Wfs&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-105,https://m.media-amazon.com/images/I/61Dm04yjRxL._AC_UY218_.jpg
29,"(Refurbished) Lenovo ThinkPad 6th Gen Intel Core i5 Thin & Light HD Laptop (8 GB RAM|256 GB SSD|14"" (39.6 cm) HD|Windows 11|MS Office|WiFi|BT|Webcam|Intel Graphics)  ","14,499",N/A,5.0 out of 5 stars,https://www.amazon.in/Refurbished-Lenovo-ThinkPad-Windows-Graphics/dp/B0DHKR8PNY/ref=sr_1_106?dib=eyJ2IjoiMSJ9.7idcIkIf9_oIYmdVvCSATwol_44YC8PAfV-28G_lu2j2QQlHsJqa-wFaVqjOXs_JWF1mLu_twm67qV4y5iw8ADCqI5N87uhAoj0X8vI1RU5fKsyhqJGFAxiZz11TPVUy9Wjek6s_joiw0F_muh0xiAY2g5zN_Dq31JIhJz0ASTpcHRTqaWx_Fx3viFiKoKvffrXg1xpWcQRIAZPdF861BrXwzJw4DE5_-KjR9PmtK6g.hWzC221mU4EDljSyWPHdGKz69JV255ItdBH0s739Wfs&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-106,https://m.media-amazon.com/images/I/61ZcqxeEJCL._AC_UY218_.jpg
30,"SponsoredSponsored You are seeing this ad based on the product’s relevance to your search query.Let us know  ASUS Vivobook S 15 OLED, Intel Core i5-13500H 13th Gen, 15.6-inch 2.8K OLED 120Hz, Thin & Light Laptop (16GB/1TB SSD//Win11/Office 2021//Backlit/FingerPrint/75WHr/Cool Silver/1.7 Kg), S5504VA-MA553WS  ","76,990",N/A,3.9 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNzkwMTQ1MDQ1NzAwNzcwOjE3Mjg0NjgxNDQ6c3BfbXRmOjMwMDI4Mjc3MTIyODkzMjo6MDo6&url=%2FASUS-i5-13500H-15-6-inch-FingerPrint-S5504VA-MA553WS%2Fdp%2FB09T8M31ML%2Fref%3Dsr_1_107_sspa%3Fdib%3DeyJ2IjoiMSJ9.7idcIkIf9_oIYmdVvCSATwol_44YC8PAfV-28G_lu2j2QQlHsJqa-wFaVqjOXs_JWF1mLu_twm67qV4y5iw8ADCqI5N87uhAoj0X8vI1RU5fKsyhqJGFAxiZz11TPVUy9Wjek6s_joiw0F_muh0xiAY2g5zN_Dq31JIhJz0ASTpcHRTqaWx_Fx3viFiKoKvffrXg1xpWcQRIAZPdF861BrXwzJw4DE5_-KjR9PmtK6g.hWzC221mU4EDljSyWPHdGKz69JV255ItdBH0s739Wfs%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1728468144%26sr%3D8-107-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/61Gfga54cmL._AC_UY218_.jpg
31,"SponsoredSponsored You are seeing this ad based on the product’s relevance to your search query.Let us know  HP Laptop 14, Intel Core Ultra 5 125H, Built-in AI, 14-inch (35.6 cm), FHD, 16GB DDR5, 512GB SSD, Intel Arc Graphics, 1080p FHD Camera w/Privacy Shutter, Backlit KB (Win 11, Silver, 1.4 kg), gr1022TU  ","69,990",N/A,5.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNzkwMTQ1MDQ1NzAwNzcwOjE3Mjg0NjgxNDQ6c3BfbXRmOjMwMDM0MjQ3NzY5ODEzMjo6MDo6&url=%2FHP-14-inch-Graphics-Privacy-gr1022TU%2Fdp%2FB0D8J8H131%2Fref%3Dsr_1_108_sspa%3Fdib%3DeyJ2IjoiMSJ9.7idcIkIf9_oIYmdVvCSATwol_44YC8PAfV-28G_lu2j2QQlHsJqa-wFaVqjOXs_JWF1mLu_twm67qV4y5iw8ADCqI5N87uhAoj0X8vI1RU5fKsyhqJGFAxiZz11TPVUy9Wjek6s_joiw0F_muh0xiAY2g5zN_Dq31JIhJz0ASTpcHRTqaWx_Fx3viFiKoKvffrXg1xpWcQRIAZPdF861BrXwzJw4DE5_-KjR9PmtK6g.hWzC221mU4EDljSyWPHdGKz69JV255ItdBH0s739Wfs%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1728468144%26sr%3D8-108-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/61grUIPWcuL._AC_UY218_.jpg
32,"(Renewed) Lenovo ThinkPad T470 7th Gen Intel Core i5 Thin & Light HD Touchscreen Laptop (8 GB DDR4 RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 11/MS Office/WiFi/Bluetooth 4.1/Webcam/Intel Graphics)  ","19,999",N/A,3.5 out of 5 stars,https://www.amazon.in/Refurbished-Lenovo-ThinkPad-Touchscreen-Bluetooth/dp/B0CBKT2ZMQ/ref=sr_1_109?dib=eyJ2IjoiMSJ9.7idcIkIf9_oIYmdVvCSATwol_44YC8PAfV-28G_lu2j2QQlHsJqa-wFaVqjOXs_JWF1mLu_twm67qV4y5iw8ADCqI5N87uhAoj0X8vI1RU5fKsyhqJGFAxiZz11TPVUy9Wjek6s_joiw0F_muh0xiAY2g5zN_Dq31JIhJz0ASTpcHRTqaWx_Fx3viFiKoKvffrXg1xpWcQRIAZPdF861BrXwzJw4DE5_-KjR9PmtK6g.hWzC221mU4EDljSyWPHdGKz69JV255ItdBH0s739Wfs&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-109,https://m.media-amazon.com/images/I/61df8kSxNKL._AC_UY218_.jpg
33,"Dell 15 Thin & Light Laptop, 13th Gen Intel Core i3-1305U Processor, 8GB DDR4, 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits, Intel UHD Graphics, Windows 11 + MSO'21, 15 Months McAfee, Black, 1.66kg  ","37,990",N/A,4.1 out of 5 stars,https://www.amazon.in/Dell-i3-1305U-Processor-39-62cm-Graphics/dp/B0DHBZ5FT2/ref=sr_1_110?dib=eyJ2IjoiMSJ9.7idcIkIf9_oIYmdVvCSATwol_44YC8PAfV-28G_lu2j2QQlHsJqa-wFaVqjOXs_JWF1mLu_twm67qV4y5iw8ADCqI5N87uhAoj0X8vI1RU5fKsyhqJGFAxiZz11TPVUy9Wjek6s_joiw0F_muh0xiAY2g5zN_Dq31JIhJz0ASTpcHRTqaWx_Fx3viFiKoKvffrXg1xpWcQRIAZPdF861BrXwzJw4DE5_-KjR9PmtK6g.hWzC221mU4EDljSyWPHdGKz69JV255ItdBH0s739Wfs&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-110,https://m.media-amazon.com/images/I/61GxTXDZhPL._AC_UY218_.jpg
34,"Lenovo IdeaPad Slim 3 12th Gen Intel Core i5-12450H 15.6"" (39.6cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 21/Backlit KB/Alexa Built-in/3 Mon Game Pass/Arctic Grey/1.6Kg), 83ER008GIN  ","50,490",N/A,3.9 out of 5 stars,https://www.amazon.in/Lenovo-IdeaPad-i5-12450H-Backlit-83ER008GIN/dp/B0CR8XY6MG/ref=sr_1_111?dib=eyJ2IjoiMSJ9.7idcIkIf9_oIYmdVvCSATwol_44YC8PAfV-28G_lu2j2QQlHsJqa-wFaVqjOXs_JWF1mLu_twm67qV4y5iw8ADCqI5N87uhAoj0X8vI1RU5fKsyhqJGFAxiZz11TPVUy9Wjek6s_joiw0F_muh0xiAY2g5zN_Dq31JIhJz0ASTpcHRTqaWx_Fx3viFiKoKvffrXg1xpWcQRIAZPdF861BrXwzJw4DE5_-KjR9PmtK6g.hWzC221mU4EDljSyWPHdGKz69JV255ItdBH0s739Wfs&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-111,https://m.media-amazon.com/images/I/61pGi-72gaL._AC_UY218_.jpg
35,"(Refurbished) Lenovo ThinkPad 8th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 11/MS Office/WiFi/Webcam/Intel Graphics)  ","17,988",N/A,3.4 out of 5 stars,https://www.amazon.in/Refurbished-Lenovo-ThinkPad-Windows-Graphics/dp/B0CR49QPM9/ref=sr_1_112?dib=eyJ2IjoiMSJ9.7idcIkIf9_oIYmdVvCSATwol_44YC8PAfV-28G_lu2j2QQlHsJqa-wFaVqjOXs_JWF1mLu_twm67qV4y5iw8ADCqI5N87uhAoj0X8vI1RU5fKsyhqJGFAxiZz11TPVUy9Wjek6s_joiw0F_muh0xiAY2g5zN_Dq31JIhJz0ASTpcHRTqaWx_Fx3viFiKoKvffrXg1xpWcQRIAZPdF861BrXwzJw4DE5_-KjR9PmtK6g.hWzC221mU4EDljSyWPHdGKz69JV255ItdBH0s739Wfs&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-112,https://m.media-amazon.com/images/I/51W7yr0NrIL._AC_UY218_.jpg
36,"Lenovo V15 Portable Laptop, 15.6"" FHD Anti-Glare Display, Business and Everyday Use, Intel Dual Core Processor, 8GB RAM, 256GB SSD, Webcam, HDMI, Wi-Fi, Windows 11 Home, Black  ","24,890",N/A,4.1 out of 5 stars,https://www.amazon.in/Lenovo-V15-Portable-Anti-Glare-Processor/dp/B0D79DNSLW/ref=sr_1_113?dib=eyJ2IjoiMSJ9.7idcIkIf9_oIYmdVvCSATwol_44YC8PAfV-28G_lu2j2QQlHsJqa-wFaVqjOXs_JWF1mLu_twm67qV4y5iw8ADCqI5N87uhAoj0X8vI1RU5fKsyhqJGFAxiZz11TPVUy9Wjek6s_joiw0F_muh0xiAY2g5zN_Dq31JIhJz0ASTpcHRTqaWx_Fx3viFiKoKvffrXg1xpWcQRIAZPdF861BrXwzJw4DE5_-KjR9PmtK6g.hWzC221mU4EDljSyWPHdGKz69JV255ItdBH0s739Wfs&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-113,https://m.media-amazon.com/images/I/71xkIYioQzL._AC_UY218_.jpg
37,"Dell 15 Thin & Light Laptop, AMD R5-7520U Processor, 8GB LP DDR5 + 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits Display, Windows 11 + MSO'21, 15 Months McAfee, Carbon Black, 1.65kg  ","35,990",N/A,3.7 out of 5 stars,https://www.amazon.in/Dell-R5-7520U-Processor-39-62cm-Display/dp/B0D83G8R99/ref=sr_1_114?dib=eyJ2IjoiMSJ9.7idcIkIf9_oIYmdVvCSATwol_44YC8PAfV-28G_lu2j2QQlHsJqa-wFaVqjOXs_JWF1mLu_twm67qV4y5iw8ADCqI5N87uhAoj0X8vI1RU5fKsyhqJGFAxiZz11TPVUy9Wjek6s_joiw0F_muh0xiAY2g5zN_Dq31JIhJz0ASTpcHRTqaWx_Fx3viFiKoKvffrXg1xpWcQRIAZPdF861BrXwzJw4DE5_-KjR9PmtK6g.hWzC221mU4EDljSyWPHdGKz69JV255ItdBH0s739Wfs&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-114,https://m.media-amazon.com/images/I/71uEP3Hc3UL._AC_UY218_.jpg
38,"HP Smart Choice Victus Gaming Laptop, 13th Gen Intel Core i5-13420H,6GB RTX 4050 GPU,15.6-inch(39.6 cm),FHD,IPS,144 Hz,16GB DDR4,512GB SSD,Backlit KB, B&O,(Win 11,MSO,Silver,2.37 kg),fa1319TX  ","79,990",N/A,4.0 out of 5 stars,https://www.amazon.in/HP-i5-13420H-15-6-inch-Backlit-fa1319TX/dp/B0D1YJR2ZY/ref=sr_1_115?dib=eyJ2IjoiMSJ9.7idcIkIf9_oIYmdVvCSATwol_44YC8PAfV-28G_lu2j2QQlHsJqa-wFaVqjOXs_JWF1mLu_twm67qV4y5iw8ADCqI5N87uhAoj0X8vI1RU5fKsyhqJGFAxiZz11TPVUy9Wjek6s_joiw0F_muh0xiAY2g5zN_Dq31JIhJz0ASTpcHRTqaWx_Fx3viFiKoKvffrXg1xpWcQRIAZPdF861BrXwzJw4DE5_-KjR9PmtK6g.hWzC221mU4EDljSyWPHdGKz69JV255ItdBH0s739Wfs&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-115,https://m.media-amazon.com/images/I/71sl8Tl1elL._AC_UY218_.jpg
39,"ASUS Vivobook 15, IntelCore i3-1215U 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (8 GB RAM/512GB SSD/Win11/Office 2021/Backlit/42WHr/1.70/Blue), X1504ZA-NJ326WS  ","31,990",N/A,4.5 out of 5 stars,https://www.amazon.in/ASUS-Vivobook-IntelCore-i3-1215U-X1504ZA-NJ326WS/dp/B0CCP95D4Y/ref=sr_1_116?dib=eyJ2IjoiMSJ9.7idcIkIf9_oIYmdVvCSATwol_44YC8PAfV-28G_lu2j2QQlHsJqa-wFaVqjOXs_JWF1mLu_twm67qV4y5iw8ADCqI5N87uhAoj0X8vI1RU5fKsyhqJGFAxiZz11TPVUy9Wjek6s_joiw0F_muh0xiAY2g5zN_Dq31JIhJz0ASTpcHRTqaWx_Fx3viFiKoKvffrXg1xpWcQRIAZPdF861BrXwzJw4DE5_-KjR9PmtK6g.hWzC221mU4EDljSyWPHdGKz69JV255ItdBH0s739Wfs&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-116,https://m.media-amazon.com/images/I/71qTbS09tjL._AC_UY218_.jpg
40,"SponsoredSponsored You are seeing this ad based on the product’s relevance to your search query.Let us know  Acer Aspire Lite 13th Gen Intel Core i3-1305U Thin and Light Premium Laptop (Windows 11 Home/8 GB RAM/512GB SSD/36 WHR) AL15-53 with 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG  ","31,990",N/A,3.9 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNzkwMTQ1MDQ1NzAwNzcwOjE3Mjg0NjgxNDQ6c3BfYnRmOjMwMDI4MTgzNTEzNzYzMjo6MDo6&url=%2FAcer-i3-1305U-Premium-Windows-AL15-53%2Fdp%2FB0DB1SDB87%2Fref%3Dsr_1_117_sspa%3Fdib%3DeyJ2IjoiMSJ9.7idcIkIf9_oIYmdVvCSATwol_44YC8PAfV-28G_lu2j2QQlHsJqa-wFaVqjOXs_JWF1mLu_twm67qV4y5iw8ADCqI5N87uhAoj0X8vI1RU5fKsyhqJGFAxiZz11TPVUy9Wjek6s_joiw0F_muh0xiAY2g5zN_Dq31JIhJz0ASTpcHRTqaWx_Fx3viFiKoKvffrXg1xpWcQRIAZPdF861BrXwzJw4DE5_-KjR9PmtK6g.hWzC221mU4EDljSyWPHdGKz69JV255ItdBH0s739Wfs%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1728468144%26sr%3D8-117-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,https://m.media-amazon.com/images/I/61fDHkQ6MqL._AC_UY218_.jpg
41,"SponsoredSponsored You are seeing this ad based on the product’s relevance to your search query.Let us know  ASUS Vivobook 16 (2023)Thin & Light Laptop,Intel Core i9-13900H 13th Gen, 16"" (40.64 cm) FHD+(16GB RAM/512GB SSD/Intel Iris Xe/Win 11/Office 2021/Backlit KB/Fingerprint/Black/1.88 kg) X1605VA-MB947WS  ","81,990",N/A,4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNzkwMTQ1MDQ1NzAwNzcwOjE3Mjg0NjgxNDQ6c3BfYnRmOjMwMDE2Njk0MTUwNTgzMjo6MDo6&url=%2FASUS-Vivobook-i9-13900H-Fingerprint-X1605VA-MB947WS%2Fdp%2FB0CHMZRC89%2Fref%3Dsr_1_118_sspa%3Fdib%3DeyJ2IjoiMSJ9.7idcIkIf9_oIYmdVvCSATwol_44YC8PAfV-28G_lu2j2QQlHsJqa-wFaVqjOXs_JWF1mLu_twm67qV4y5iw8ADCqI5N87uhAoj0X8vI1RU5fKsyhqJGFAxiZz11TPVUy9Wjek6s_joiw0F_muh0xiAY2g5zN_Dq31JIhJz0ASTpcHRTqaWx_Fx3viFiKoKvffrXg1xpWcQRIAZPdF861BrXwzJw4DE5_-KjR9PmtK6g.hWzC221mU4EDljSyWPHdGKz69JV255ItdBH0s739Wfs%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1728468144%26sr%3D8-118-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,https://m.media-amazon.com/images/I/61RjOlKqqRL._AC_UY218_.jpg
42,"SponsoredDell Inspiron 3535, AMD Ryzen 3 7320U Processor, (8GB RAM/512GB SSD/Window 11/MS Office' 21/15.6""(39.62 cm) FHD Display/15 Month McAfee/Carbon Black/1.67kg Thin & Light Laptop  15.6 Inches","28,990",N/A,3.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MzA2Njk5MTIxNDY4NTU0OjE3Mjg0NjgxNDQ6c3BfcGhvbmVfc2VhcmNoX2F0Zl9uZXh0OjMwMDM0NzgyMDMxMzUzMjo6MDo6&url=%2FDell-Inspiron-Window-Office-McAfee%2Fdp%2FB0DG5CY2Y2%2Fref%3Dmp_s_a_1_211_sspa%3Fdib%3DeyJ2IjoiMSJ9.H5G9EmERf-ftrJ2_gfWFqLRfPUtc1LlXztGmXLGTfFUJus0Lj44KkiTasaSuqwES9v3tih2cAxUxo9RVXDsKUPcMnRojPQhjJKtPzWEbPWwUqYJEY0YEWK81HAi9WgTlbgU_r5PpdxXTL4UQmItHhx0IHhIsUsrIr1OHKBsz29qfBFrk6132ZJ9ugn3tql3Y8PwKv-JkuESW0W_iH1O7XA.7V5vLoxRQTwUWWXCHso2v9PFPApMweM4_yWPHe73l58%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1728468144%26sr%3D8-211-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9waG9uZV9zZWFyY2hfYXRmX25leHQ%26psc%3D1,https://m.media-amazon.com/images/I/61Kfqt-h5-L._AC_SX148_SY213_QL70_.jpg
43,"ASUS TUF Gaming F17 (2022) Intel Core i5-12500H Gaming Laptop,17.3""(43.94 cms) FHD 144Hz, RTX 3050 4GB GPU, (16GB RAM /512GB SSD/90WHr Battery/Windows 11/Gray/2.6 Kg), FX707ZC4-HX067W  17.3 Inches","64,990",N/A,3.5 out of 5 stars,https://www.amazon.in/ASUS-i5-12500H-Battery-Windows-FX707ZC4-HX067W/dp/B0C8JJWSXP/ref=mp_s_a_1_212?dib=eyJ2IjoiMSJ9.H5G9EmERf-ftrJ2_gfWFqLRfPUtc1LlXztGmXLGTfFUJus0Lj44KkiTasaSuqwES9v3tih2cAxUxo9RVXDsKUPcMnRojPQhjJKtPzWEbPWwUqYJEY0YEWK81HAi9WgTlbgU_r5PpdxXTL4UQmItHhx0IHhIsUsrIr1OHKBsz29qfBFrk6132ZJ9ugn3tql3Y8PwKv-JkuESW0W_iH1O7XA.7V5vLoxRQTwUWWXCHso2v9PFPApMweM4_yWPHe73l58&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-212,https://m.media-amazon.com/images/I/81C3QEfEFBL._AC_SX148_SY213_QL70_.jpg
44,"MSI Modern 15, Intel 13th Gen. i7-1355U, 40CM FHD 60Hz Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Iris Xe Graphics/Classic Black/1.7Kg), B13M-288IN  40 Centimetres","58,990",N/A,4.1 out of 5 stars,https://www.amazon.in/MSI-Modern-15-i7-1355U-Windows/dp/B0BX9RWG1C/ref=mp_s_a_1_213?dib=eyJ2IjoiMSJ9.H5G9EmERf-ftrJ2_gfWFqLRfPUtc1LlXztGmXLGTfFUJus0Lj44KkiTasaSuqwES9v3tih2cAxUxo9RVXDsKUPcMnRojPQhjJKtPzWEbPWwUqYJEY0YEWK81HAi9WgTlbgU_r5PpdxXTL4UQmItHhx0IHhIsUsrIr1OHKBsz29qfBFrk6132ZJ9ugn3tql3Y8PwKv-JkuESW0W_iH1O7XA.7V5vLoxRQTwUWWXCHso2v9PFPApMweM4_yWPHe73l58&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-213,https://m.media-amazon.com/images/I/61ChLchhqnL._AC_SX148_SY213_QL70_.jpg
45,"Acer Aspire Lite 12th Gen Intel Core i5-1235U Thin and Light Laptop (Windows 11 Home/8GB RAM/512GB SSD/Intel Iris Xe Graphics) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  15.6 Inches","37,990",N/A,3.8 out of 5 stars,https://www.amazon.in/Acer-i5-1235U-Windows-Graphics-AL15-52/dp/B0CLTVYC1Q/ref=mp_s_a_1_214?dib=eyJ2IjoiMSJ9.H5G9EmERf-ftrJ2_gfWFqLRfPUtc1LlXztGmXLGTfFUJus0Lj44KkiTasaSuqwES9v3tih2cAxUxo9RVXDsKUPcMnRojPQhjJKtPzWEbPWwUqYJEY0YEWK81HAi9WgTlbgU_r5PpdxXTL4UQmItHhx0IHhIsUsrIr1OHKBsz29qfBFrk6132ZJ9ugn3tql3Y8PwKv-JkuESW0W_iH1O7XA.7V5vLoxRQTwUWWXCHso2v9PFPApMweM4_yWPHe73l58&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-214,https://m.media-amazon.com/images/I/617rprfdhRL._AC_SX148_SY213_QL70_.jpg
46,HP 440 G9 BZ NB/Pro-book/i5-1235U/16GB/512GB SSD/FHD/BLK/Win11 Pro/3 Yr Onsite-9S706AT  14 Inches,"75,999",N/A,4.0 out of 5 stars,https://www.amazon.in/HP-Pro-book-i5-1235U-512GB-Onsite-9S706AT/dp/B0D879YB6L/ref=mp_s_a_1_215?dib=eyJ2IjoiMSJ9.H5G9EmERf-ftrJ2_gfWFqLRfPUtc1LlXztGmXLGTfFUJus0Lj44KkiTasaSuqwES9v3tih2cAxUxo9RVXDsKUPcMnRojPQhjJKtPzWEbPWwUqYJEY0YEWK81HAi9WgTlbgU_r5PpdxXTL4UQmItHhx0IHhIsUsrIr1OHKBsz29qfBFrk6132ZJ9ugn3tql3Y8PwKv-JkuESW0W_iH1O7XA.7V5vLoxRQTwUWWXCHso2v9PFPApMweM4_yWPHe73l58&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-215,https://m.media-amazon.com/images/I/517cVTlAI+L._AC_SX148_SY213_QL70_.jpg
47,"Lenovo V15 AMD Ryzen 7 7730U 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (16GB/512GB SSD/Windows 11 SL/Iron Grey/1.65 Kg), Grey  15.6 Inches","39,490",N/A,,https://www.amazon.in/Lenovo-39-62cm-Antiglare-Laptop-Windows/dp/B0D5J5QGWQ/ref=mp_s_a_1_216?dib=eyJ2IjoiMSJ9.H5G9EmERf-ftrJ2_gfWFqLRfPUtc1LlXztGmXLGTfFUJus0Lj44KkiTasaSuqwES9v3tih2cAxUxo9RVXDsKUPcMnRojPQhjJKtPzWEbPWwUqYJEY0YEWK81HAi9WgTlbgU_r5PpdxXTL4UQmItHhx0IHhIsUsrIr1OHKBsz29qfBFrk6132ZJ9ugn3tql3Y8PwKv-JkuESW0W_iH1O7XA.7V5vLoxRQTwUWWXCHso2v9PFPApMweM4_yWPHe73l58&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-216,https://m.media-amazon.com/images/I/41U0mEisocL._AC_SX148_SY213_QL70_.jpg
